draw,peer_reaction_mean_car_pct,peer_drift_mean_car_pct
513,0.23499999999999943,11.827499999999999
514,-4.732500000000002,22.1125
515,-1.2375,8.699999999999998
516,4.1775,10.704999999999998
517,3.322499999999999,12.772499999999999
518,-2.5575,-2.4075000000000015
519,-2.2475000000000005,19.157500000000002
520,-3.1700000000000004,11.082499999999998
521,2.7925,7.352499999999997
522,5.475,7.609999999999997
523,-1.5949999999999998,20.484999999999996
524,3.4324999999999983,18.52
525,-2.7150000000000007,-34.24499999999999
526,9.11,23.964999999999996
527,-9.71,26.8475
528,8.835,19.2975
529,7.647499999999999,9.367499999999998
530,12.937499999999998,6.357499999999996
531,-7.437500000000001,8.469999999999997
532,-6.6625000000000005,-11.195000000000004
533,4.074999999999999,4.609999999999998
534,5.294999999999999,19.092499999999998
535,11.1175,28.56
536,0.03249999999999975,0.7500000000000013
537,6.18,4.755
538,2.979999999999999,8.804999999999998
539,-0.2400000000000002,26.6175
540,-4.385,6.502499999999999
541,7.424999999999999,29.2525
542,-19.435,5.244999999999999
543,7.6850000000000005,-3.8949999999999996
544,7.157500000000001,12.112499999999997
545,-4.595000000000001,9.662499999999998
546,-7.882499999999999,5.119999999999998
547,3.1375,3.679999999999996
548,4.132500000000001,3.9575000000000014
549,13.555,-4.425000000000004
550,-8.7925,-3.0800000000000036
551,-0.8650000000000002,0.09250000000000291
552,-10.0225,5.167499999999999
553,8.6225,28.222499999999997
554,-0.6550000000000011,0.5774999999999988
555,0.02249999999999952,10.98
556,8.622499999999999,24.417499999999997
557,16.38,16.0225
558,-1.3375,5.817499999999999
559,-2.0325000000000006,-3.6025
560,0.944999999999999,-0.22500000000000142
561,6.232500000000001,17.99
562,14.795,19.515
563,1.4474999999999993,26.1675
564,6.57,18.697499999999998
565,0.4225000000000001,17.4825
566,1.5000000000000004,12.495000000000001
567,13.3775,18.89
568,-0.869999999999999,20.740000000000002
569,-3.647500000000001,20.225
570,-1.8824999999999998,24.3025
571,4.02,15.105
572,9.712499999999999,8.6025
573,2.344999999999999,30.64
574,-0.45999999999999996,14.404999999999998
575,-2.829999999999999,10.075
576,1.4074999999999998,27.7725
577,6.209999999999998,1.0850000000000035
578,9.0275,13.469999999999999
579,6.5825,16.5325
580,-13.709999999999999,21.167499999999997
581,1.7374999999999994,18.044999999999998
582,-2.2125000000000004,25.235
583,-6.0375000000000005,32.449999999999996
584,-2.865,-10.594999999999999
585,-2.1325,-6.547500000000003
586,1.2199999999999998,26.407500000000002
587,-11.81,34.095
588,14.077499999999999,-18.9425
589,-5.505000000000001,0.6750000000000025
590,5.734999999999999,24.127499999999998
591,8.89,4.754999999999996
592,6.3325,2.947499999999998
593,-0.37999999999999945,2.434999999999997
594,3.1949999999999994,-1.1724999999999968
595,-3.1925000000000003,-2.280000000000001
596,4.215000000000001,-18.592499999999994
597,-0.33000000000000007,8.784999999999997
598,5.1975,20.732499999999995
599,8.3575,16.185
600,0.9450000000000005,18.049999999999997
601,1.9449999999999998,11.047499999999996
602,4.677499999999999,28.9725
603,3.164999999999999,13.514999999999997
604,3.1849999999999996,7.264999999999999
605,6.024999999999999,5.084999999999999
606,13.084999999999997,28.604999999999997
607,7.534999999999998,25.150000000000002
608,5.475,18.4575
609,3.6975,-9.02
610,-0.7400000000000007,9.125
611,0.19999999999999996,9.097499999999998
612,13.8325,10.579999999999995
613,-2.632500000000001,8.052499999999998
614,4.135000000000001,29.599999999999994
615,-2.055000000000001,2.7474999999999987
616,6.7875,16.697499999999998
617,-6.057500000000001,1.1724999999999977
618,1.6974999999999993,29.592499999999998
619,-2.4550000000000005,-17.9125
620,7.677499999999999,27.1975
621,5.199999999999999,27.355
622,2.2174999999999985,15.994999999999997
623,3.5925,34.97
624,5.970000000000001,-19.919999999999998
625,-7.659999999999999,19.082500000000003
626,-0.8400000000000003,2.759999999999997
627,4.722499999999999,22.855
628,3.6624999999999988,24.7225
629,6.662499999999999,-1.6699999999999982
630,-2.584999999999999,7.864999999999998
631,10.51,21.2125
632,8.3575,4.080000000000002
633,-1.7525000000000004,31.122500000000002
634,11.497499999999999,8.594999999999997
635,-4.0375,2.579999999999999
636,10.7625,8.517499999999998
637,0.5349999999999997,23.412499999999998
638,-20.1825,13.2625
639,-17.445,21.534999999999997
640,1.1150000000000007,11.4575
641,3.415,-2.1375
642,6.9624999999999995,-22.2825
643,-10.6875,-13.565000000000001
644,-2.510000000000001,5.675000000000001
645,-2.875,0.9324999999999989
646,15.342499999999998,14.977499999999997
647,5.297499999999999,30.5925
648,-2.9725,13.6025
649,7.6274999999999995,22.445
650,-2.919999999999999,5.427499999999998
651,-4.930000000000001,3.192500000000001
652,-3.8424999999999994,-0.29249999999999865
653,0.9824999999999986,26.905
654,6.805,-8.357500000000002
655,-4.254999999999999,22.542499999999997
656,10.04,14.877499999999998
657,12.48,7.3824999999999985
658,-5.944999999999999,15.875
659,9.34,14.374999999999998
660,5.292499999999999,17.012500000000003
661,-7.167499999999999,5.747499999999999
662,11.875,8.017499999999998
663,10.317499999999999,21.9275
664,-4.39,-4.2924999999999995
665,0.4974999999999994,20.34
666,4.695,14.659999999999995
667,-19.517500000000002,7.372500000000002
668,1.1325000000000003,9.444999999999997
669,3.6599999999999993,-2.552500000000002
670,-3.9425000000000003,-12.572499999999996
671,11.104999999999999,9.122499999999999
672,1.2649999999999992,5.9174999999999995
673,5.184999999999999,4.640000000000001
674,-2.3000000000000007,26.58
675,-0.8300000000000001,14.777499999999998
676,-1.8799999999999994,-6.685000000000003
677,-4.16,14.242499999999996
678,8.2325,13.55
679,-1.4875000000000012,25.1325
680,1.2649999999999988,8.969999999999999
681,7.779999999999999,9.712499999999999
682,11.780000000000001,3.7624999999999993
683,8.0475,-4.31
684,7.365,30.022499999999997
685,3.6050000000000004,-17.562500000000004
686,-2.3800000000000017,16.3775
687,2.5074999999999985,14.469999999999999
688,-2.1475,2.7049999999999987
689,2.1524999999999994,21.4
690,2.582499999999999,0.3050000000000015
691,3.8049999999999997,-21.5875
692,-2.9225000000000003,11.142499999999998
